weight logl metal tau age EBVgal Tdust fracPAH incl EBVbbb GA SB TO BB
0.000000000000000000e+00 -1.627492434764103413e+09 7.083176359903090580e-01 6.710176495504471816e-01 9.247020134825127968e-01 3.383337451721912803e-01 9.565147786684427000e-01 8.111461520742641040e-01 8.662248531375097427e-01 3.220916970718892824e-01 6.494404128442268220e-01 9.330856794722333092e-01 6.718443400663272058e-01 8.846007254553268639e-01
0.000000000000000000e+00 -1.624507058330217123e+09 4.396342406588696905e-01 6.264689339657318889e-01 9.772216831628303124e-01 2.653571258286905321e-01 1.845842743873913339e-01 9.915601190612843840e-02 6.227257395883429858e-01 7.158266694985648826e-03 1.331347414543141428e-01 5.633651865299573736e-01 3.738365846624182032e-01 8.535130388761725806e-01
0.000000000000000000e+00 -1.327996376320367813e+09 5.529140382518904495e-02 8.344660453591160598e-01 3.922503756646951167e-01 9.509283170882109060e-01 2.447397331928102826e-01 4.878297428236093580e-01 7.572491821284097480e-01 9.710657019451194305e-01 4.578153991870775874e-01 8.733757190820672367e-01 7.771941814667029380e-01 9.100966497624132234e-01
0.000000000000000000e+00 -1.135393734027445555e+09 3.428919273422007530e-01 6.025254600107516900e-01 1.208720196762625571e-02 3.795111106876322138e-01 6.431197319863751760e-01 4.292591103610118863e-02 3.930254827975800391e-01 5.418483959428971319e-01 9.617760842004217103e-01 5.302799505377401301e-01 6.021401481773835940e-01 2.284630410891737573e-01
0.000000000000000000e+00 -9.233493221844414473e+08 4.377650568461211034e-01 7.992108728686805330e-01 1.677543993101276998e-01 7.634822888326653345e-01 2.824928546965780329e-01 9.522701684013845647e-01 3.254919555747448623e-01 4.834288484609916559e-02 5.153574749372727970e-01 5.139709450352566433e-01 9.992609597999022597e-01 1.409112400546661537e-01
0.000000000000000000e+00 -9.136107070835719109e+08 3.966819388377488265e-01 3.751522639214753818e-01 5.634565790212981984e-01 6.566602523812523629e-01 9.396394406422559076e-01 6.545139609980482609e-01 5.701597219534118022e-01 6.942089450789389327e-01 1.492686977189915387e-01 9.774271908131434428e-01 1.852878859898311470e-01 1.871266650197156434e-02
0.000000000000000000e+00 -6.844096465705599785e+08 9.601796826448023570e-01 4.737538886454000231e-01 4.475404299572118827e-01 1.984731671362375272e-01 2.961960113825736762e-01 6.431182730886629839e-01 7.722417229710594189e-01 6.466473513787940330e-02 4.673825197212123639e-01 2.913096315548535653e-01 1.451288575441209705e-01 8.522077985031104586e-01
0.000000000000000000e+00 -5.789432130969318151e+08 5.639172738393704032e-01 9.571207206601581863e-01 5.297661666083413046e-01 3.570674915885221345e-01 7.348237300604283373e-01 9.759575801087801983e-01 6.484621996881593242e-01 8.570586295067905702e-01 5.345006111550465455e-02 9.894888598535201973e-01 7.203924872054459083e-01 3.293048284312568574e-01
0.000000000000000000e+00 -5.182221358036916852e+08 4.673212920566107709e-01 9.560182208490228817e-01 8.470803688902376338e-01 4.641838050873892119e-02 7.291297866469648170e-01 7.209931855433614478e-01 4.201742676677505672e-01 8.084974228279695474e-03 6.561458895754569420e-01 9.926893263380621724e-01 5.830211522056765183e-01 1.050477344028603044e-01
0.000000000000000000e+00 -4.237738015058580637e+08 4.866845499432888023e-01 7.490037747696010051e-01 8.522785504147867286e-02 1.192554728268990782e-01 5.667587272003762333e-01 3.843435928178765559e-01 4.265954140827257213e-01 7.720735690111398819e-01 2.600740225480739909e-01 4.304435728594757649e-02 5.384964993158648516e-01 8.911689376615111735e-01
0.000000000000000000e+00 -4.178995935173023343e+08 4.343024761349623120e-01 3.787051705282660219e-01 1.348690454678447281e-01 5.252394292367322803e-01 5.072677630321543729e-01 7.514537848741109638e-01 3.322449909285429825e-01 3.246829689270799291e-01 4.273076961670435603e-01 4.760173011750429284e-01 9.906613125190889546e-01 1.441533579312537228e-01
0.000000000000000000e+00 -3.983209312125874162e+08 6.157247647855150774e-01 6.419742816748814640e-01 1.176857990714086366e-02 4.677837464877752094e-01 5.535508202651077125e-01 6.714559488655404973e-01 7.152808161106072316e-02 4.487225677067645524e-01 4.260516378874482646e-01 6.309415420457120671e-02 9.862824836294951103e-01 3.120460627437027235e-02
0.000000000000000000e+00 -3.877178401835001111e+08 8.309391551191934733e-01 9.442942297251386563e-01 7.025048118878961523e-01 6.123493034433348248e-01 1.756023211526007710e-01 2.637561095057929794e-01 1.217581269594623095e-01 6.198220592258214534e-01 4.451169236024902220e-01 6.663439125499249771e-01 3.357112555631316386e-01 8.843531050255368786e-01
0.000000000000000000e+00 -3.059186874744613767e+08 7.884219620096998282e-01 5.166568710828540745e-01 4.466365265002817386e-01 8.602590849315698840e-01 9.561587104366564560e-01 2.671062550534966107e-01 5.955893073545127647e-01 8.383634368800439995e-01 5.705923892252098284e-01 7.902384799948358740e-01 7.537451127431277209e-01 8.899358738617481057e-01
0.000000000000000000e+00 -2.456598281844661832e+08 1.976237344967687326e-01 9.270943904567636729e-01 1.806656571059993555e-01 4.388357872848352992e-01 3.142896159498174136e-01 5.102494250036795354e-01 5.477603793900300833e-01 9.678192184213125770e-01 4.827979433782251251e-01 6.574455352929187146e-01 4.654298455220337027e-01 8.917011881679447471e-01
0.000000000000000000e+00 -2.208011055872062743e+08 7.652197300794187917e-01 1.844869637211102864e-01 5.616326255444031856e-01 1.121243217881326970e-01 2.086059056494121711e-01 9.393356212753606327e-01 4.346929396973608917e-02 2.282657755906993824e-01 8.137707584716233900e-01 5.666785333692936355e-02 1.107243552138205134e-01 8.564323496159784721e-01
0.000000000000000000e+00 -2.089951312154378295e+08 3.701205212156610802e-01 1.446415835536214445e-01 1.572614196962562882e-01 6.903049024359524388e-01 7.183017447125749078e-01 5.428539107906841243e-01 7.275710573979075058e-01 2.507056738007287233e-01 8.316536258281532756e-01 5.316997667237944869e-01 2.727468843310074664e-01 8.575528514501923327e-01
0.000000000000000000e+00 -2.024004915962450206e+08 1.065543853923512918e-01 1.023419519169954661e-01 7.617656580132026178e-02 3.240012855174436712e-01 7.136036481947893861e-01 6.705884229181211520e-01 3.721269615118617535e-01 2.459741295725959009e-01 6.575453912580708771e-01 9.860741135659042422e-01 5.992463315799101409e-02 2.811311680600994123e-01
0.000000000000000000e+00 -1.712183489488110244e+08 4.431887155353455565e-01 2.444301971873585888e-01 4.924554351242000916e-01 1.438563850085616824e-01 5.040188120796872395e-01 9.213677564966351596e-01 5.481265885531592108e-01 4.948663264547421559e-01 3.669749250739395841e-01 9.637137930056282054e-01 4.520235400104807288e-01 8.696300828718027676e-01
0.000000000000000000e+00 -1.552333111153840423e+08 5.427201906087963934e-02 8.820825345465499456e-01 7.243325160980780275e-01 2.967474987415397170e-02 9.301860154061639685e-01 3.705756893541580776e-01 9.998035685214042845e-01 2.763349448863284819e-01 8.811904361449190981e-01 2.823553036335734179e-01 6.416575874814379743e-01 8.561565858797496320e-01
0.000000000000000000e+00 -1.462014489271537960e+08 6.117584135966821490e-01 8.909992823423255048e-01 9.503129316229119716e-02 6.765789826472491386e-01 2.476005873549372849e-01 6.767718970752311103e-01 4.527603053689841506e-01 1.814397688940233566e-01 9.235095249229086090e-01 4.947735274937596905e-01 9.814814981971392571e-01 3.365951126177505470e-01
0.000000000000000000e+00 -1.134417760122426897e+08 8.245825292267017215e-02 5.831528906653358213e-01 8.463696163248011217e-01 8.777523339928260393e-01 4.645554384872407905e-01 7.949892340208216668e-01 4.244709236579069511e-02 7.416333815900121307e-01 7.862511218859598028e-01 8.349266711424776499e-01 7.216379153559963067e-01 8.757900321621067130e-01
0.000000000000000000e+00 -8.815118532406927645e+07 7.892904052350243616e-01 2.241727131136703743e-01 5.527219624838453083e-02 2.657408652553452377e-01 8.062218489425511114e-01 7.032124117557260190e-01 7.941869835620368745e-01 9.788400429921503276e-01 2.906696204588473664e-01 9.652071293930244433e-01 7.492285486196799127e-01 2.583884279476454937e-01
0.000000000000000000e+00 -8.516574281587512791e+07 4.114311380339796820e-02 8.561946874572342603e-01 5.669768820249352359e-01 8.128686242915869054e-01 5.176125674604504789e-01 2.735620610628171079e-01 9.076415216997284485e-01 8.935591342182496177e-01 5.740910446892950603e-01 8.654514126119607909e-01 3.091437123645586205e-01 8.779054687620113651e-01
0.000000000000000000e+00 -7.809804995882914960e+07 8.578964236515137509e-01 9.757993821850411420e-01 7.392852446345382633e-01 1.740257456680656123e-01 2.924107474767667636e-02 7.375152089750193207e-01 9.656942264146365362e-01 8.425804941830431494e-01 3.840549947044198387e-01 3.424570058313226584e-01 9.877128756780270136e-01 1.961751635020109186e-01
0.000000000000000000e+00 -4.741161560768480599e+07 5.019021391334415050e-01 9.009116870466289395e-01 7.028639260318170212e-02 8.820275600337000865e-01 5.568682547164189867e-01 1.385766941554819054e-01 8.950392967992197857e-01 5.061875967298137269e-01 8.082342650794394068e-02 3.489723540645047750e-01 6.852758352013780252e-01 8.565650840874470262e-01
