weight logl metal tau age EBVgal Tdust fracPAH incl EBVbbb GA SB TO BB
0.000000000000000000e+00 -9.185334102426016235e+10 1.230252507676726781e+00 2.852779321238918087e+00 8.439878968141519167e+00 2.577179121286110597e-01 2.928771932914619924e+01 7.692926870236872251e-03 5.860299537429706618e+01 2.995617094276833425e-01 -7.634101449600734668e+00 -8.949316766397114264e+00 -1.606759072863246374e+00 8.541183622616447479e+00
0.000000000000000000e+00 -8.244655659121282959e+10 9.268700028281990910e-01 1.699377504030771036e+00 9.700313056620581520e+00 3.885076630727899993e-01 2.022706669040676175e+01 4.206169776002851440e-02 1.935495723812884705e+01 8.810414272394520019e-01 -3.662584432783453359e+00 3.542854893336549793e+00 4.323798530200983592e+00 9.041523627669640462e+00
0.000000000000000000e+00 -7.950239169058656311e+10 4.767731304486153565e-01 3.455664172746395479e+00 7.741290284946284572e+00 1.001856753351484247e-01 3.662361393075295268e+01 1.972724558414625309e-02 4.177488141902200880e+01 6.083668110334496948e-01 9.981201969700798315e+00 9.166038678384538230e+00 -2.884570417479292992e+00 -8.884381632188313560e+00
0.000000000000000000e+00 -7.562754653859706116e+10 1.704823476010082661e+00 1.636281954941150696e+00 7.196037698540262539e+00 3.110971817693671260e-01 2.733660742767355600e+01 3.230545515580014043e-03 1.119968486789957751e+01 5.045669587506704801e-01 -3.151787569975226688e+00 3.132499774409996718e+00 1.607617148812799712e+00 8.729047121060954595e+00
0.000000000000000000e+00 -5.641313896107482910e+10 1.938456993529417582e+00 5.040512316941904380e+00 7.860551786899090843e+00 5.863497069603802458e-01 2.881213749409704761e+01 4.338888179483397362e-02 2.066650965663109574e+00 2.138552603494719984e-01 1.770234085544013070e+00 7.144347621008236615e+00 -8.745506620857614877e+00 8.308118187324637915e+00
0.000000000000000000e+00 -5.225402118233409882e+10 1.333342594360338751e+00 6.353709977984872026e+00 7.207119826062659662e+00 5.996687516945645724e-01 3.936532644774010237e+01 4.113631103475645645e-02 2.162432015882269098e+01 5.488535991947058879e-01 5.914403759660499915e+00 6.178761296653991764e+00 -1.444258254461502133e+00 8.689814271336818052e+00
0.000000000000000000e+00 -4.379962727146903992e+10 1.313143889651278595e+00 4.227711882753621531e+00 7.035884955101527893e+00 1.227819488381883400e-01 2.579083015359623232e+01 1.056289420302603454e-03 8.017834578605387286e-01 6.427465686709583625e-01 -8.596429198475782130e+00 1.658768489470919150e+00 -9.524309226851276122e+00 8.731667384943481380e+00
0.000000000000000000e+00 -3.906722960132033539e+10 6.936743387753281365e-01 6.679837939522172086e+00 8.065750998769056324e+00 2.637137693971010610e-01 1.460084541865888497e+01 2.819414264404611001e-02 4.682826266892051592e+01 8.367706954730316227e-01 5.821463134896003311e-01 -7.962993646594503261e+00 5.129480524979214806e+00 8.850021101150055358e+00
0.000000000000000000e+00 -3.537425168318432617e+10 8.924092368160880806e-01 1.210931673881690429e+01 1.194381828608254814e+01 1.951129702242044295e-01 1.429590432291163005e+01 3.317527017762333941e-02 6.824879569433421977e+01 5.798669344409205229e-01 -3.838772110274120131e+00 4.136903296171489330e+00 -6.703288877659234757e+00 8.632558678275149333e+00
0.000000000000000000e+00 -1.396834718400676918e+10 2.510414295892144376e-01 2.601648636786814794e+00 1.239324420220003375e+01 7.258055068838444868e-01 3.173201513734381507e+01 3.389502253189866782e-02 5.599405613062213405e+01 2.610514699406337735e-01 -4.267679388534806328e+00 2.081520656590740259e+00 -3.881022070172061689e+00 8.078286699121878911e+00
