weight logl metal tau age EBVgal Tdust fracPAH incl EBVbbb GA SB TO BB
0.000000000000000000e+00 -1.338017215250471115e+09 6.454170133897449979e-01 7.429638227080229695e-01 1.534488929346772279e-01 2.717267272366430397e-01 5.402617720932056944e-02 6.608674140672515795e-01 4.134109562830731166e-01 7.436666068611426095e-01 7.235047954959572536e-02 5.318163090671761406e-01 9.792298951723140688e-01 8.974027399143089667e-01
0.000000000000000000e+00 -1.099743506435347795e+09 8.719761673577952621e-02 9.707402033727686730e-01 7.056211034629130685e-01 1.064879486790036855e-01 1.190182166999050883e-01 3.315674491568715299e-01 7.553643570762975656e-01 1.843919356741311466e-01 9.953513300660407070e-01 9.684673604079186982e-01 7.758949869168257907e-01 8.671381833962591434e-01
0.000000000000000000e+00 -1.074450793037097454e+09 6.032681763897234095e-01 3.004234059151659197e-01 1.556047613578074307e-01 9.360959110465436606e-01 1.469076490987674122e-01 7.594729517185679901e-01 1.254359235403923467e-02 8.137867858610777771e-01 2.017351421738399209e-01 1.625477069673988417e-01 9.916504574046827170e-01 1.753389636647788574e-01
0.000000000000000000e+00 -1.047193155665892839e+09 7.862382374138062735e-01 2.687349749984151437e-01 7.890999974035320941e-01 7.823845546653991345e-01 9.033480839404377516e-01 3.720201792608923697e-02 4.998258197680073289e-01 2.238063992057193197e-02 7.314172963769904889e-03 9.458569243140901861e-01 8.377087627632285871e-01 6.660717021788086223e-01
0.000000000000000000e+00 -1.042661033516025662e+09 2.097165568101218014e-01 5.801385114263135634e-01 4.470639300849510445e-01 9.506133789912054599e-01 4.161970040246056879e-01 7.966355450207521782e-01 1.184578355267147387e-01 1.745464919829750050e-01 9.319278221722739897e-01 9.804018385025895510e-01 2.685362413882121935e-01 1.860956292807427470e-01
0.000000000000000000e+00 -8.944898661349811554e+08 8.376755272440620237e-01 6.445182028892698645e-01 8.242046470765295174e-01 7.804757043775325531e-01 3.391343868751067747e-01 4.783159661966462917e-02 1.542317953864227320e-01 5.637919082404019289e-02 8.357802889592269580e-02 9.825103991110354373e-01 4.077288243097388909e-01 2.892720775986510340e-01
0.000000000000000000e+00 -6.705346495828163624e+08 2.647355085856459844e-01 1.696968708153734351e-02 7.163170134609562201e-01 5.322259133528239872e-01 9.523968099551953781e-01 5.773771593644086986e-01 4.617519282150353011e-01 1.250624177931969339e-02 1.741990672898968695e-01 4.740612368687787681e-01 8.609110619462416736e-01 8.509933743488825586e-01
0.000000000000000000e+00 -6.564267832650419474e+08 7.496537075079204859e-01 5.705471527509565766e-01 7.993021885294917528e-01 7.014737299666466974e-01 2.356770217729050043e-01 6.377631990940950679e-01 6.975203490969503761e-01 6.777016090211543942e-01 7.753728272033265645e-01 1.696785029001115497e-01 9.980341035875448519e-01 8.163894164023600963e-02
0.000000000000000000e+00 -6.464265873730165958e+08 8.056994776869884634e-01 8.471387600693391917e-02 1.486190095470086847e-01 9.405051450010124547e-01 6.256228854031884445e-01 5.020801236471889029e-01 8.293691703276805383e-01 9.722812907793590975e-01 6.986632941466550673e-01 2.129179450278417818e-01 4.363600806976642987e-01 8.992288967297061841e-01
0.000000000000000000e+00 -6.342671434936940670e+08 8.777528361393213685e-02 7.280766789145323159e-01 2.967629398095775195e-01 3.765324721162194854e-01 2.264243532783177804e-01 7.676081044120395269e-01 3.070716763661154314e-01 9.569086751855405693e-01 5.957819794897437626e-01 3.461966884722998961e-01 9.887757597598634263e-01 8.665440321755514264e-01
